"","eventid","iyear","imonth","iday","country","country_txt","region","region_txt","city","provstate","latitude","longitude","success","suicide","attacktype1","attacktype1_txt","targtype1","targtype1_txt","corp1","target1","gname","individual","weaptype1_txt","nkill","nwound","ishostkid","ransom","dbsource"
"105",200202110002,2002,2,11,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepal Ministry of Finance","Revenue Department in Kathmandu, Nepal","Unknown",0,"Explosives",0,2,0,NA,"CETIS"
"106",200202150001,2002,2,15,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Ministry of Finance","Land Revenue Bureau in Kathamandu, Nepal","Unknown",0,"Explosives",0,8,0,NA,"CETIS"
"107",200202170002,2002,2,17,141,"Nepal",6,"South Asia","Mangalsen","Far-Western",29.14176,81.248374,1,0,2,"Armed Assault",2,"Government (General)","Government of Nepal","Government administrative buildings in Mangalsen","Maoists",0,"Firearms",102,NA,0,NA,"CETIS"
"108",200202170003,2002,2,17,141,"Nepal",6,"South Asia","Sanphebaga","Far-Western",29.212673,81.2187,1,0,2,"Armed Assault",6,"Airports & Aircraft","Sanphebaga Airport","Sanphebaga Airport","Maoists",0,"Firearms",27,NA,0,NA,"CETIS"
"109",200202220002,2002,2,22,141,"Nepal",6,"South Asia","Bhandara","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",19,"Transportation","Nepalese Busing System","Nepalese passenger bus passing through Bhandara","Maoists",0,"Incendiary",5,0,0,NA,"CETIS"
"110",200202410004,2002,1,24,141,"Nepal",6,"South Asia","Panchthar district","Eastern",27.20364,87.815672,1,0,2,"Armed Assault",3,"Police","Panchthar Police Department","Panchthar Policemen","Unknown",0,"Firearms",4,0,0,NA,"CETIS"
"111",200203250003,2002,3,25,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",10,"Journalists & Media","Gorkhapatra Sansthan Newspaper","Gorkhapatra Sansthan Newspaper office in Kathmandu, Nepal","Maoists",0,"Explosives",0,1,0,NA,"CETIS"
"112",200203290003,2002,3,29,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",19,"Transportation","Civilians","Indiscriminate civilians that passed over a bridge over the river Bishnumati in Katmandu, Nepal","Maoists",0,"Explosives",0,20,0,NA,"CETIS"
"113",200204110001,2002,4,11,141,"Nepal",6,"South Asia","Satbariya","Mid-Western",27.930484,82.330002,1,0,2,"Armed Assault",4,"Military","Nepal Armed Forces","Nepalese Military in Sadbariya","Unknown",0,"Firearms",170,NA,0,NA,"CETIS"
"114",200204130002,2002,4,13,141,"Nepal",6,"South Asia","Latinbazaar","Far-Western",29.617011,81.603566,1,0,3,"Bombing/Explosion",8,"Educational Institution","Civilians","School children in Latinbazaar","Unknown",0,"Explosives",3,4,0,NA,"CETIS"
"115",200204150001,2002,4,15,141,"Nepal",6,"South Asia","Barpak","Western",28.210638,84.742003,1,0,2,"Armed Assault",3,"Police","Nepalese police","Nepalese Police Station in Barpak","Unknown",0,"Firearms",14,NA,0,NA,"CETIS"
"116",200204160003,2002,4,16,141,"Nepal",6,"South Asia","Gondrang","Central",27.662504,84.450914,1,0,5,"Hostage Taking (Barricade Incident)",1,"Business","Coca-Cola Bottling Company","Coca-Cola plant in Gondrang","Unknown",0,"Incendiary",0,0,1,0,"CETIS"
"117",200204160004,2002,4,16,141,"Nepal",6,"South Asia","Baharatpur","Central",27.648675,84.417219,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","Nepalese Government","Offices in Baharatpur","Unknown",0,"Incendiary",0,0,0,NA,"CETIS"
"118",200204160005,2002,4,16,141,"Nepal",6,"South Asia","Bhandara","Central",27.708754,85.329498,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","Nepalese Post Service","Office in Bhandara","Unknown",0,"Incendiary",0,0,0,NA,"CETIS"
"119",200204180002,2002,4,18,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Civilians","Civilians in the vicinity of the Maitidevi residential area of central Kathmandu","Maoists",0,"Explosives",0,6,0,NA,"UMD Schmid 2012"
"120",200204180005,2002,4,18,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Civilian","An adviser to Prime Minister Sher Bahadur Deuba","Maoists",0,"Explosives",0,0,0,NA,"UMD Schmid 2012"
"121",200204230002,2002,4,24,141,"Nepal",6,"South Asia","Ashigram","Western",29.231273,80.650008,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepalese Prime Minister","The country home of Prime Minister Sher Bahadur Deuba","Maoists",0,"Explosives",0,0,0,NA,"UMD Schmid 2012"
"122",200205070003,2002,5,7,141,"Nepal",6,"South Asia","Rolpa district","Mid-Western",28.381562,82.648344,1,0,9,"Unknown",4,"Military","Nepalese Police and Military Forces","Nepalese policemen and army personnel stationed in posts located in the Rolpa District","Maoists",0,"Unknown",140,NA,0,NA,"CETIS"
"123",200205110005,2002,5,11,141,"Nepal",6,"South Asia","Beljhundi","Central",27.708754,85.329498,1,0,7,"Facility/Infrastructure Attack",8,"Educational Institution","Nepal Educational Institutions","Nepal's Mahendra Sanskrit University and three boarding schools located in the Dang District","Maoists",0,"Incendiary",0,0,0,NA,"CETIS"
"124",200207050006,2002,7,5,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Government Offices","Political Offices of Prime Minister Sher Bahadur Deuba","Unknown",0,"Explosives",0,10,0,NA,"CETIS"
"125",200207180003,2002,7,18,141,"Nepal",6,"South Asia","Rajpur","Eastern",26.739847,86.240004,1,0,9,"Unknown",2,"Government (General)","Nepali Congress","Aditya Gewali","Unknown",0,"Unknown",1,0,0,NA,"CETIS"
"126",200208080002,2002,8,8,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",8,"Educational Institution","Applied College of Business Management","Applied College of Business Management in Kathmandu","All Nepal National Free Student Union-Revolutionary",0,"Explosives",0,6,0,NA,"CETIS"
"127",200208110009,2002,11,8,141,"Nepal",6,"South Asia","Banepa","Central",27.63671,85.516751,1,0,3,"Bombing/Explosion",16,"Telecommunication","State-run telecommunications tower","A telecommunications tower in Banepa","Maoists",0,"Explosives",1,2,0,NA,"UMD Schmid 2012"
"128",200208280001,2002,8,28,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Bishal Bazaar shopping center","Bishal Bazaar shopping center","Maoists",0,"Explosives",0,0,0,NA,"CETIS"
"129",200208290006,2002,8,29,141,"Nepal",6,"South Asia","Patan","Central",27.66897,85.319824,1,0,3,"Bombing/Explosion",21,"Utilities","Nepal Electricity Infrastructure","A tower supporting electrical lines in Ukubahal Tol in Patan Sundhara","Unknown",0,"Explosives",0,2,0,NA,"CETIS"
"130",200208300004,2002,8,30,141,"Nepal",6,"South Asia","Lalitpur","Central",27.66897,85.319824,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepalese Government Office","Lalitpur Sub-Metropolitan City office","Unknown",0,"Explosives",0,0,0,NA,"CETIS"
"131",200208300005,2002,8,30,141,"Nepal",6,"South Asia","Patan","Central",27.66897,85.319824,1,0,3,"Bombing/Explosion",15,"Religious Figures/Institutions","Krishna Temple","Krishna temple in Patan","Maoists",0,"Explosives",0,0,0,NA,"CETIS"
"132",200209010002,2002,9,1,141,"Nepal",6,"South Asia","Chundevi","Central",27.666111,85.418889,0,0,1,"Assassination",2,"Government (General)","Nepal Congress Bhaktapur District Committee","Nepal Congress Bhaktapur District Committee President Radhyashyam Jancche","Maoists",0,"Firearms",1,1,0,NA,"CETIS"
"133",200209140001,2002,9,15,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"UMD Schmid 2012"
"134",200209150004,2002,9,15,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"UMD Schmid 2012"
"135",200209150005,2002,9,15,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"UMD Schmid 2012"
"136",200209150006,2002,9,15,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",20,"Unknown","Unknown","Unknown","Unknown",0,"Explosives",0,0,0,NA,"UMD Schmid 2012"
"137",200209190002,2002,9,19,141,"Nepal",6,"South Asia","Jubu","Eastern",27.419893,86.719804,1,0,6,"Hostage Taking (Kidnapping)",6,"Airports & Aircraft","A helicopter","A medivac Karnali Air helicopter","Maoists",0,"Incendiary",0,0,1,-9,"UMD Schmid 2012"
"138",200209240002,2002,9,24,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",8,"Educational Institution","Nepalese private school","Chaandbag school in Kathmandu","Maoists",0,"Explosives",0,0,0,NA,"UMD Schmid 2012"
"139",200209290007,2002,9,29,141,"Nepal",6,"South Asia","Phaphlu","Eastern",27.527493,86.587979,1,0,7,"Facility/Infrastructure Attack",6,"Airports & Aircraft","Nepalese airport","The airport control tower in Phaphlu","Maoists",0,"Incendiary",0,0,0,NA,"UMD Schmid 2012"
"140",200210080004,2002,10,8,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Federation of Nepal Chambers of Commerce and Industry","Federation of Nepal Chambers of Commerce and Industry office in Kathmandu, Nepal","Unknown",0,"Explosives",0,0,0,NA,"CETIS"
"141",200210120001,2002,10,12,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Nepalese Statue","Statue of King Mahendra","Unknown",0,"Explosives",1,9,0,NA,"CETIS"
"142",200210130002,2002,10,13,141,"Nepal",6,"South Asia","Jorpati","Central",27.72794,85.379576,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepalese Government Official","Jagat Gauchan, a prominent leader of the RPP Rashtriya Prajatantra Party, National Democratic Party","Unknown",0,"Explosives",0,0,0,NA,"CETIS"
"143",200210230001,2002,10,23,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",1,"Business","National Trading Corporation","National Trading Corporation in Kathmandu, Nepal","Unknown",0,"Explosives",0,9,0,NA,"CETIS"
"144",200211030004,2002,11,3,141,"Nepal",6,"South Asia","Lalpur","Eastern",26.800085,86.350063,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","Nepal Local Government","Nepal village development committee offices in Lalpur","Maoists",0,"Unknown",0,0,0,NA,"CETIS"
"145",200211030005,2002,11,3,141,"Nepal",6,"South Asia","Bharatpur","Central",27.683483,84.433297,1,0,7,"Facility/Infrastructure Attack",8,"Educational Institution","Private Property","Vehicles parked at the Rampur Agriculture Campus in Bharatpur","Maoists",0,"Incendiary",0,0,0,NA,"CETIS"
"146",200211030006,2002,11,3,141,"Nepal",6,"South Asia","Balambu","Central",27.701108,85.250069,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepal Local Government","Nepal village development committee buildings","Maoists",0,"Explosives",0,0,0,NA,"CETIS"
"147",200211030007,2002,11,3,141,"Nepal",6,"South Asia","Padampur","Central",27.541344,84.506474,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepal Local Government","Nepal village development committee buildings in Padampur","Maoists",0,"Explosives",0,0,0,NA,"CETIS"
"148",200211040007,2002,11,4,141,"Nepal",6,"South Asia","Ganeshchowk","Mid-Western",28.601292,81.613947,1,0,3,"Bombing/Explosion",19,"Transportation","Civilians","Indiscriminate civilians traveling on a bus in Ganeshchowk village","Maoists",0,"Incendiary",2,14,0,NA,"CETIS"
"149",200211090001,2002,11,9,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,1,"Assassination",7,"Government (Diplomatic)","Civilians","The security supervisor of a US embassy in Kathmandu","Maoists",0,"Firearms",1,0,0,NA,"CETIS"
"150",200211090002,2002,11,9,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",15,"Religious Figures/Institutions","Buddhist Temple","Nepal Buddhist Temple in Kathmandu","Maoists",0,"Explosives",0,3,0,NA,"CETIS"
"151",200211140001,2002,11,14,141,"Nepal",6,"South Asia","Charikot","Central",27.666612,86.050411,1,0,3,"Bombing/Explosion",19,"Transportation","Civilians","Indiscriminate Nepal civilizations traveling on a bus near Charikot","Maoists",0,"Explosives",2,22,0,NA,"CETIS"
"152",200211170001,2002,11,17,141,"Nepal",6,"South Asia","Tikapur","Far-Western",28.518126,81.11616,1,0,2,"Armed Assault",3,"Police","Civilians","A Nepal former police officer in Tikapur","Maoists",0,"Firearms",1,0,0,NA,"CETIS"
"153",200212040003,2002,12,5,141,"Nepal",6,"South Asia","Lahan","Eastern",26.716667,86.483333,1,0,2,"Armed Assault",3,"Police","Nepalese Police","Nepalese police stations in Lahan","Maoists",0,"Firearms",3,7,0,NA,"CETIS"
"154",200212070002,2002,12,7,141,"Nepal",6,"South Asia","Saibu","Central",27.43426,86.24976,1,0,3,"Bombing/Explosion",1,"Business","Civilians","Indiscriminate civilians at a Karyabinayak restaurant in Saibu, Nepal","Maoists",0,"Explosives",0,11,0,NA,"CETIS"
"155",200212080002,2002,12,8,141,"Nepal",6,"South Asia","Karkare","Central",27.159093,85.913744,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Civilians","Indiscriminate civilians onboard a bus traveling on a highway near Karkare","Maoists",0,"Explosives",5,6,0,NA,"CETIS"
"156",200212110001,2002,12,11,141,"Nepal",6,"South Asia","Barhamjiya","Eastern",26.627293,87.182473,1,0,2,"Armed Assault",19,"Transportation","Civilians","Indiscriminate civilians traveling on a bus from Katari to Biratnagar","Unknown",0,"Firearms",1,6,0,NA,"CETIS"
"157",200212270002,2002,12,27,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Sports and Education Minister","Devi Prasad Ojha, the Sports and Education Minister","Maoists",0,"Explosives",0,7,0,NA,"UMD Schmid 2012"
"158",200301010013,2003,1,1,141,"Nepal",6,"South Asia","Lalgaon","Central",27.237575,85.152416,1,0,2,"Armed Assault",3,"Police","Nepalese Police","Nepalese Police Convoy","Unknown",0,"Firearms",0,6,0,NA,"CETIS"
"159",200301030010,2003,1,3,141,"Nepal",6,"South Asia","Bhulina","Central",27.708754,85.329498,1,0,6,"Hostage Taking (Kidnapping)",8,"Educational Institution","Civilians","150 students from the fifth grade and higher from Jana Prakash Higher Secondary, Bhim Middle School and others in Bhulina and Kalika of Bajura district in northwestern Nepal","Maoists",0,"Firearms",0,NA,1,0,"CETIS"
"160",200301110001,2003,1,11,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Helicopter Pilot HR Joshi","Maoists",0,"Firearms",0,1,0,NA,"CETIS"
"161",200301160011,2003,1,16,141,"Nepal",6,"South Asia","Patan","Central",27.66897,85.319824,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","Administration Office","Police presence within the administration building","Maoists",0,"Firearms",1,0,0,NA,"CETIS"
"162",200301170003,2003,1,17,141,"Nepal",6,"South Asia","Fairline","Western",28.611176,83.50702,1,0,9,"Unknown",3,"Police","Nepalese Police","Nepalese Police Force Convoy","Maoists",0,"Unknown",0,2,0,NA,"CETIS"
"163",200301260001,2003,1,26,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,1,"Assassination",3,"Police","Nepal’s Armed Police Force","Inspector General Krishna Mohan Shrestha","Maoists",0,"Firearms",3,0,0,NA,"CETIS"
"164",200301280004,2003,1,28,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepal Government Customs House","Bathroom within Customs Facility","Unknown",0,"Explosives",0,0,0,NA,"CETIS"
"165",200307200001,2003,7,20,141,"Nepal",6,"South Asia","Parsa district","Central",27.162138,84.864772,1,0,7,"Facility/Infrastructure Attack",3,"Police","Nepal Police","Sugauli Customs Office Police Post","Maoists",0,"Firearms",0,0,0,NA,"CETIS"
"166",200307200002,2003,7,20,141,"Nepal",6,"South Asia","Inarwamal","Central",26.950221,85.149875,1,0,2,"Armed Assault",14,"Private Citizens & Property","Civilians","Civilian homes in Inarwamal,  Nepal","Maoists",0,"Firearms",0,0,0,NA,"CETIS"
"167",200307280002,2003,7,28,141,"Nepal",6,"South Asia","Lumle","Western",28.351056,83.830085,1,0,1,"Assassination",3,"Police","Nepal Police","Head Constable of Police in Lumle, Nepal","Maoists",0,"Melee",1,0,0,NA,"CETIS"
"168",200310170001,2003,10,17,141,"Nepal",6,"South Asia","Ratnanagar","Central",27.583602,84.499966,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Ratna Nagar Government","Mayor Nanda Prasad Bhattarai and Deputy Rudra Dhakal of Ratna Nagar","Maoists",0,"Unknown",0,0,1,0,"CETIS"
"169",200311020003,2003,11,2,141,"Nepal",6,"South Asia","Bahuari Khola","Central",27.04279,84.906278,1,0,3,"Bombing/Explosion",4,"Military","Royal Nepal Army","Royal Nepal Army soldiers on a search operation in Bahuari Khola","Unknown",0,"Explosives",10,12,0,NA,"CETIS"
"170",200311150001,2003,11,15,141,"Nepal",6,"South Asia","Tandrang","Western",28.030789,84.778514,1,0,3,"Bombing/Explosion",4,"Military","Royal Nepal Army","Brigadier General Sagar Bahadur Pandey of the Royal Nepal Army and members of his inspection team","Maoists",0,"Explosives",4,10,0,NA,"CETIS"
"171",200311240002,2003,11,24,141,"Nepal",6,"South Asia","Mechinagar","Eastern",26.646921,88.154752,1,0,3,"Bombing/Explosion",3,"Police","Nepal Police","A police vehicle passing through Mechinagar","Communist Party of Nepal- Maoist (CPN-M)",0,"Explosives",3,3,0,NA,"CETIS"
"172",200311240003,2003,11,24,141,"Nepal",6,"South Asia","Parasi","Western",27.533344,83.666667,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepal's Survey Department","The Survey Department office in Parasibazzar","Maoists",0,"Explosives",NA,NA,0,NA,"CETIS"
"173",200401150002,2004,1,15,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,1,"Assassination",2,"Government (General)","Mayor of Birgunj","Gopal Giri","Unknown",0,"Firearms",1,1,0,NA,"CETIS"
"174",200401160002,2004,1,16,141,"Nepal",6,"South Asia","Dhanakuta","Eastern",26.983648,87.318597,1,0,3,"Bombing/Explosion",3,"Police","Nepali Police","Nepali Policeman","Maoists",0,"Explosives",4,4,0,NA,"CETIS"
"175",200402120001,2004,2,12,141,"Nepal",6,"South Asia","Kavrepalanchok district","Central",27.525942,85.56121,1,0,3,"Bombing/Explosion",19,"Transportation","A Passenger Bus","Civilians on a bus on the Dhulikhel-Bardibas highway, about 50 kilometers east of Kathmandu","Unknown",0,"Explosives",6,20,0,NA,"CETIS"
"176",200403020006,2004,3,2,141,"Nepal",6,"South Asia","Bhojpur","Far-Western",29.716389,80.770278,1,0,2,"Armed Assault",2,"Government (General)","Nepalese Town","The town of Bhojpur, headquarters of a district.","Maoists",0,"Firearms",41,12,0,NA,"CETIS"
